aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
933,-3650,1342.751465,3083.533936,1008.304504,50.00910515,60.69772329,109.1975174,174.303371,13.85884879,50.00910515,60.69772329,0.456238964,0.026035546,2384.028079,0.823904134,4217,98.92
933,-3650,1333.245117,3089.270508,940.0396118,49.73198738,59.85589212,105.7360153,172.5077115,14.06595363,49.73198738,59.85589212,0.469993244,0.01013283,2337.935924,0.830862019,4217,98.92
933,-3650,1336.932495,3091.816406,846.986145,50.03310619,59.90457274,98.28872681,173.0379559,14.13382653,50.03310619,59.90457274,0.47186623,0.000978548,2354.004681,0.835213472,4217,98.92
933,-3650,1334.010132,3094.049316,764.6204834,50.17848261,59.72836894,95.01187134,172.967293,13.60602988,50.17848261,59.72836894,0.455582095,0.014402596,2353.900281,0.840111383,4217,98.92
933,-3650,1335.667603,3095.346924,679.3065796,50.35921858,59.52305667,89.07906342,172.9029195,14.16966753,50.35921858,59.52305667,0.475645322,0.023517829,2354.258186,0.846045573,4217,98.92
933,-3650,1332.699829,3097.446045,596.2930298,50.16856407,60.06764948,84.09249115,173.5078961,13.82699821,50.16856407,60.06764948,0.459739052,0.025665081,2366.80343,0.835201052,4217,98.92
933,-3650,1329.507446,3104.559814,512.100769,49.87823735,60.15977644,78.31090546,173.2247676,14.20042054,49.87823735,60.15977644,0.471000234,0.031055163,2356.715687,0.829096122,4217,98.92
933,-3650,1335.531616,3107.892822,426.4311218,50.31685293,61.10216899,73.54251099,175.4268142,15.02261499,50.31685293,61.10216899,0.490465837,0.043651889,2414.682189,0.823487182,4217,98.92
933,-3650,1333.524292,3114.087891,346.4402161,50.44990722,61.87398733,68.91210175,176.8945351,15.23158115,50.44990722,61.87398733,0.491268989,0.050046189,2451.649364,0.815365381,4217,98.92
933,-3650,1329.59668,3120.796631,257.6579895,50.6023739,62.86984425,66.12989044,178.7629357,15.9231577,50.6023739,62.86984425,0.503178405,0.079933743,2498.636944,0.804875127,4217,98.92
933,-3650,1329.089355,3122.475342,179.5906372,50.57555611,63.4278149,62.30703354,179.6455145,16.86097979,50.57555611,63.4278149,0.529844524,0.06470066,2519.476421,0.797371882,4217,98.92
448,-1023,1349.22998,3257.268311,987.0010986,50.37612508,65.6137053,121.0956497,182.9833387,23.27939406,50.37612508,65.6137053,0.709334371,0.023692932,2596.026992,0.767768332,7145,99.05
448,-1023,1347.921021,3261.480469,922.2804565,50.29397096,64.77029446,117.6524582,181.4584484,22.56208385,50.29397096,64.77029446,0.696603498,0.019663269,2558.477957,0.776497488,7145,99.05
448,-1023,1348.38562,3257.936035,854.4532471,50.79548558,64.26728865,114.6693268,181.3601223,22.42510286,50.79548558,64.26728865,0.697822035,0.030724544,2563.922985,0.790378537,7145,99.05
448,-1023,1340.634399,3267.085205,792.602356,49.68722952,64.62853202,113.5928802,180.3344847,22.24597885,49.68722952,64.62853202,0.688396774,0.007336094,2522.08056,0.768812597,7145,99.05
448,-1023,1334.682129,3268.00415,730.3953247,49.76036147,63.84740034,110.5907516,179.1412636,21.66891569,49.76036147,63.84740034,0.678281183,0.013950494,2495.264723,0.77936394,7145,99.05
448,-1023,1330.748169,3274.482666,669.5394897,50.15109667,64.05057091,106.9636917,180.0525066,22.69369833,50.15109667,64.05057091,0.708131894,0.043816277,2522.860986,0.782992188,7145,99.05
448,-1023,1329.293091,3275.794922,609.187439,49.92708691,63.32888688,105.2999878,178.5253798,21.95007496,49.92708691,63.32888688,0.693204124,0.01981344,2483.292992,0.788377775,7145,99.05
448,-1023,1329.466309,3271.383545,545.3377686,49.52135826,63.00006083,102.429924,177.3828476,21.78184454,49.52135826,63.00006083,0.691461662,0.019454604,2450.323347,0.786052547,7145,99.05
448,-1023,1331.844116,3270.231689,481.9198608,50.30695813,62.66120622,98.53253174,177.9809372,21.44181875,50.30695813,62.66120622,0.683846955,0.033471717,2475.80645,0.802840564,7145,99.05
448,-1023,1341.111694,3257.580322,419.5609436,50.94025134,62.54082205,92.55321503,178.7216459,21.42446492,50.94025134,62.54082205,0.683069383,0.05643204,2502.156965,0.814512021,7145,99.05
448,-1023,1337.331543,3255.931885,352.0650635,50.55204073,62.30829194,89.71855164,177.7618242,21.55833551,50.55204073,62.30829194,0.691500584,0.049509526,2473.85602,0.811321241,7145,99.05
448,-1023,1332.388672,3250.830078,291.9476318,50.33328681,62.13736596,84.91909027,177.1553259,21.79746182,50.33328681,62.13736596,0.699905364,0.064213765,2456.393909,0.810032515,7145,99.05
448,-1023,1336.172607,3246.322266,220.8608704,51.5137171,62.27429518,80.43008423,179.1376237,21.1618903,51.5137171,62.27429518,0.67593572,0.067973523,2519.541934,0.827206746,7145,99.05
448,-1023,1341.178223,3238.477051,148.3311768,52.76324995,62.36019315,72.47360229,181.1497861,21.17486686,52.76324995,62.36019315,0.669209057,0.129360149,2584.216357,0.846104659,7145,99.05
